date,交通运输,传媒,公用事业,农林牧渔,医药生物,商贸零售,国防军工,基础化工,家用电器,建筑材料,建筑装饰,房地产,有色金属,机械设备,汽车,煤炭,环保,电力设备,电子,石油石化,社会服务,纺织服饰,综合,美容护理,计算机,轻工制造,通信,钢铁,银行,非银金融,食品饮料
2000-01-14,0.37232936699936525,0.49067559496859486,0.3147562309676224,0.3514174151699919,0.2733335469958046,0.3897777733938934,0.3036895651610968,0.2820969161047455,0.3000115849146785,0.3320127865154972,0.47124477464265957,0.3222795236133531,0.27911235629321784,0.29483349177018126,0.22734728925143616,0.3690473084867693,0.3157705095906082,0.281704811025125,0.405634968145034,0.31338288303326545,0.34337229462157637,0.2705374692031305,0.36364881006048294,0.28004987933876724,0.48710402335386227,0.30415011373421186,0.44881820698576924,0.2748765959247824,0.22791955924214513,0.32601945160419993,0.2377013915897189
2000-01-21,0.39137837659843966,0.46021778394789264,0.33555008354580335,0.34295817928879774,0.3055063566441166,0.38099639843220157,0.3600060301339182,0.33447205851259765,0.35181523580443996,0.3362425353322965,0.4705017527948536,0.3410919139740467,0.29126194994732535,0.311173850915797,0.2359508648932515,0.35994784839893135,0.326909417571121,0.29250403715675805,0.4248347035419699,0.34405232886015935,0.35850826460827584,0.2998843057428192,0.37125889370840587,0.345285247026619,0.48910069113551735,0.31538425783415036,0.47688527268745085,0.2966664499081212,0.29000591325082475,0.3485766957561606,0.27378837199949907
2000-01-28,0.37465116920518626,0.5485597259420709,0.3335643154997606,0.3828508415085637,0.31158910108915333,0.38922768583209155,0.35378983654246643,0.32147598960897034,0.3463291199505749,0.32084454755870245,0.43530318732525286,0.33443434356411866,0.29764020534240226,0.3237219902100108,0.23101681853372738,0.37373497217928126,0.33696400372984603,0.29158038808927195,0.42792106662760354,0.3253331866907516,0.3518315296575965,0.29662835102848245,0.37801468535671706,0.336312911933687,0.4947176796569549,0.3098447708814675,0.4711629428532156,0.28958391570274966,0.2773437966534975,0.3438172451873236,0.277054402981338
2000-02-18,0.35132387054786884,0.6477419443677492,0.33233374591872195,0.3878797564493861,0.3226788763558891,0.42806702310777806,0.3350168894567895,0.3055810967337,0.34053136511329174,0.3037030238341363,0.4131755063698864,0.34881752217495143,0.30594189855836124,0.30443775806336537,0.22711301101310508,0.38762370366694987,0.342465996177156,0.29634009054562016,0.4792697328281508,0.3250276478849917,0.38295674742055585,0.3023544761392684,0.4037534856837937,0.31853547492919193,0.5532936392085653,0.30402185696248035,0.46238159679738733,0.2825173479673389,0.2728536636989528,0.32771639373045663,0.2831543683259299
2000-02-25,0.5693026033078514,0.6888417782900411,0.4208598962746466,0.551326948796374,0.3209326417486175,0.6045983055055024,0.32324026523048505,0.3339468697122195,0.33105645524722754,0.44345863826731186,0.7748203854375826,0.4167364235062285,0.3067034801217629,0.40000876277144265,0.22593708102360613,0.44744271227286764,0.39462502592333454,0.29210742079761204,0.5119802116875832,0.3770548541989289,0.4344945226154318,0.31479166404135717,0.5120427750371487,0.3043820231442058,0.6080447786142423,0.38020408624958635,0.5586538795574568,0.274876485000597,0.2620918754254626,0.3298514612265214,0.2973539396027191
2000-03-03,0.5381736079954291,0.6555163631593502,0.3900318051667294,0.5109670273466733,0.3114320125897811,0.5707774036699625,0.3051015051084856,0.31236813155662724,0.32989068930578014,0.41094826574875476,0.7190605728850594,0.393901104916517,0.3070743812414006,0.3772079930614929,0.2183086190280559,0.4347888879037467,0.37522880110931517,0.2903097052126446,0.4880755819433279,0.3525525972508714,0.409054256403405,0.2964140568822945,0.4916723249854238,0.2875995345587302,0.6169707083482915,0.3664232246234539,0.563966805363264,0.26455521609976496,0.2527797099987917,0.3348549998890408,0.2798158369449919
2000-03-10,0.5187493256182539,0.6135888797501762,0.3947214770171095,0.49144531005214226,0.30969921689441676,0.5362808558973747,0.36980266265233724,0.3323431182649644,0.34650889663215717,0.4150355944306419,0.6709365072494685,0.4160999302851162,0.33054688829038015,0.37074317994255174,0.23890311713825416,0.4699907415943072,0.3749149526510413,0.3473945545425139,0.5029956841953799,0.3828409681342587,0.4111949152222955,0.3195272331754011,0.46907001152040095,0.29666546465128285,0.5898748526040802,0.3705573864091508,0.5370270121607034,0.2668891665494982,0.25359710259007257,0.3968791734921464,0.2844218150298607
2000-03-17,0.47808739057380994,0.5797786158721262,0.3652434722681855,0.46333803601921464,0.2984644987700549,0.4873117708978374,0.35850998317742816,0.3204281118028763,0.3343475916252117,0.3893941361006254,0.6176870286147855,0.4044265480314069,0.32197306983390556,0.35613243991319726,0.2350432124160569,0.44558401566868233,0.36223671156453946,0.3432893989246414,0.4866591272694347,0.36125594059214644,0.3919945682411626,0.30742781017246507,0.4439602374639089,0.2806697016474646,0.5588810635811695,0.3555394019995883,0.5079157669000516,0.25855790050074157,0.24406637655339614,0.37484363523019837,0.27777196437153345
2000-03-24,0.44152987308669656,0.5381609291652324,0.3584389683631112,0.4298234514785367,0.2827134158485649,0.4487719518969827,0.3495725931055828,0.30062742802931947,0.3355962915601199,0.3624729440934293,0.5616879519570532,0.37496232913747873,0.30754049210072687,0.3319451375788836,0.22618627480271625,0.424413757412924,0.3416103283889023,0.32498286260168113,0.4613709836182062,0.3370741687096428,0.36975119806342227,0.29286222712089716,0.4208440638665551,0.2684878636509257,0.5283129206751619,0.3370142621692233,0.4792117513062905,0.24975325648913568,0.24965315142129954,0.36861755049608064,0.26206416199913185
2000-03-31,0.40942890293631684,0.5021497562853073,0.36398656213645797,0.4088863303047144,0.29291485546213636,0.4325581018446981,0.34698277149270035,0.30836087157266157,0.328179287646486,0.4034912113916297,0.5127427337013545,0.37548542891283176,0.33508149808249565,0.3431058029772831,0.2549217256194735,0.4129613523017403,0.34548779040682354,0.31750512794066293,0.45766380377004384,0.32371237121287966,0.41371604976339943,0.3293681596389609,0.41254109933468547,0.2781061082492508,0.5066303005975303,0.32934743193570315,0.4586964988601233,0.24592075694482396,0.24292758087523184,0.38883215015977823,0.27528040277864463
