date,交通运输,传媒,公用事业,农林牧渔,医药生物,商贸零售,国防军工,基础化工,家用电器,建筑材料,建筑装饰,房地产,有色金属,机械设备,汽车,煤炭,环保,电力设备,电子,石油石化,社会服务,纺织服饰,综合,美容护理,计算机,轻工制造,通信,钢铁,银行,非银金融,食品饮料
1999-12-30,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0
2000-01-04,1026.69,246.95,1024.38,1027.66,1026.71,1037.24,313.72,1025.03,1033.04,1022.59,1030.69,1032.15,1029.82,276.66,981.88,1026.58,1022.6,1024.7,1043.81,1023.34,1023.37,1024.9,1029.81,1025.26,1026.13,1025.14,1078.71,1022.21,1043.67,445.32,1024.64
2000-01-05,1031.12,249.56,1028.22,1028.87,1029.57,1049.97,312.95,1034.06,1022.01,1026.04,1029.37,1034.17,1032.6,278.46,984.07,1024.39,1026.9,1021.11,1047.01,1035.75,1031.92,1029.68,1047.65,1016.83,1002.71,1032.21,1060.54,1022.25,1030.93,441.82,1029.26
2000-01-06,1066.99,261.12,1070.19,1065.67,1067.96,1087.33,320.52,1081.01,1080.93,1058.6,1068.99,1069.96,1071.66,289.16,1019.39,1067.1,1069.32,1055.51,1095.48,1091.2,1068.37,1058.86,1083.61,1045.77,1051.14,1069.82,1114.07,1056.28,1068.45,457.14,1068.67
2000-01-07,1109.21,268.18,1104.79,1106.19,1108.28,1142.12,338.4,1114.65,1147.08,1092.81,1107.49,1107.52,1116.23,299.87,1051.07,1098.21,1099.73,1089.32,1128.03,1111.47,1103.45,1101.92,1132.7,1072.1,1071.55,1107.35,1143.5,1102.06,1109.98,473.01,1110.33
2000-01-10,1126.38,274.29,1126.27,1130.06,1129.94,1174.94,342.23,1128.31,1163.55,1115.89,1123.13,1133.78,1178.55,306.25,1069.38,1118.49,1128.96,1112.08,1144.21,1103.32,1128.08,1133.9,1164.68,1109.7,1084.85,1126.33,1160.24,1107.3,1138.34,501.68,1128.06
2000-01-11,1078.71,270.32,1076.1,1104.18,1086.76,1134.88,333.81,1074.06,1095.61,1069.33,1081.36,1083.97,1115.6,293.65,1031.93,1083.11,1098.3,1066.59,1102.85,1062.66,1077.84,1078.49,1115.26,1042.45,1031.73,1094.73,1089.27,1057.53,1079.83,470.36,1100.37
2000-01-12,1050.72,265.84,1045.81,1080.4,1053.34,1108.82,325.47,1042.69,1064.93,1057.03,1057.06,1058.68,1083.88,286.9,1026.43,1072.2,1053.6,1041.71,1059.7,1039.03,1042.32,1047.47,1088.57,1010.66,999.9,1059.84,1049.22,1032.39,1036.19,454.16,1077.06
2000-01-13,1041.98,264.07,1039.79,1066.57,1048.31,1083.83,319.4,1034.76,1051.97,1048.48,1038.77,1051.14,1074.29,286.54,1011.52,1062.32,1044.12,1034.3,1052.12,1038.39,1035.9,1038.99,1075.84,999.15,997.25,1045.29,1042.94,1045.07,1029.35,447.66,1065.91
2000-01-14,1030.26,260.65,1033.03,1062.16,1036.22,1081.99,309.99,1022.44,1035.04,1038.07,1027.91,1038.64,1060.16,283.15,1010.07,1055.85,1035.09,1033.43,1037.85,1032.73,1030.25,1026.18,1063.67,975.78,985.19,1042.81,1021.29,1027.91,1009.79,442.5,1050.7
2000-01-17,1050.78,269.14,1052.99,1085.92,1057.05,1116.49,311.36,1038.64,1056.72,1062.34,1043.84,1057.72,1088.92,287.97,1017.8,1062.15,1062.03,1036.6,1056.25,1046.57,1049.38,1042.91,1087.63,993.22,997.09,1055.99,1036.29,1039.32,1020.1,449.58,1067.68
2000-01-18,1048.31,271.06,1063.16,1076.92,1055.75,1103.0,313.25,1041.23,1047.28,1058.89,1033.7,1053.7,1083.01,289.0,1016.15,1066.04,1067.72,1042.9,1053.13,1054.54,1045.66,1043.68,1081.08,996.53,1001.06,1059.99,1031.5,1040.98,1001.83,448.93,1060.86
2000-01-19,1057.63,279.44,1068.01,1110.19,1071.83,1113.65,321.09,1051.28,1059.81,1069.85,1041.33,1062.14,1089.33,291.57,1028.74,1084.55,1080.48,1052.9,1068.37,1061.28,1052.51,1057.25,1099.02,1008.86,1031.7,1066.55,1057.52,1067.94,1005.44,453.33,1080.1
2000-01-20,1069.98,290.14,1079.78,1149.22,1093.7,1144.86,324.47,1064.11,1076.99,1086.29,1052.32,1082.54,1119.08,295.54,1044.56,1132.11,1104.94,1072.43,1093.45,1071.68,1077.26,1070.17,1119.25,1004.59,1050.31,1088.12,1081.9,1068.96,1010.53,460.29,1101.26
2000-01-21,1071.66,297.87,1082.78,1148.63,1088.86,1150.31,323.8,1056.18,1082.81,1068.09,1060.47,1080.92,1111.1,299.36,1033.1,1127.99,1097.58,1075.3,1109.01,1058.25,1074.77,1066.12,1129.79,1012.31,1071.36,1081.67,1092.6,1055.93,1013.78,461.43,1095.67
2000-01-24,1079.28,307.65,1101.43,1172.99,1113.7,1181.01,326.27,1054.27,1095.5,1072.36,1065.55,1092.06,1126.48,302.94,1036.27,1154.95,1104.85,1097.05,1138.13,1080.38,1093.15,1095.26,1144.44,1002.58,1103.83,1085.43,1115.98,1069.07,995.26,456.89,1114.25
2000-01-25,1077.57,311.24,1094.52,1196.05,1109.4,1174.23,325.06,1060.84,1099.64,1071.72,1076.02,1093.5,1131.02,300.22,1049.32,1156.0,1107.79,1088.89,1143.11,1080.26,1097.23,1093.56,1137.18,1009.23,1078.34,1083.77,1079.16,1079.05,1009.25,457.98,1106.62
2000-01-26,1083.72,318.78,1097.6,1200.14,1113.5,1177.57,322.55,1061.37,1096.63,1079.44,1066.96,1102.74,1134.4,298.33,1047.13,1141.58,1113.01,1083.43,1139.56,1102.91,1099.85,1097.7,1140.3,1004.01,1089.08,1088.15,1067.78,1090.39,1003.73,468.44,1119.97
2000-01-27,1087.26,330.8,1115.67,1210.27,1134.28,1203.78,323.62,1066.38,1109.53,1081.54,1091.41,1119.8,1149.17,301.34,1044.44,1171.86,1124.05,1115.32,1199.35,1107.56,1121.62,1098.8,1184.59,987.52,1191.09,1104.65,1139.84,1077.36,1015.63,468.7,1122.66
2000-01-28,1100.44,347.7,1135.44,1216.79,1150.49,1247.55,331.51,1082.05,1130.98,1091.32,1106.61,1146.88,1168.21,304.53,1057.9,1207.84,1160.03,1127.27,1234.92,1108.65,1166.6,1119.34,1220.55,998.78,1226.68,1120.25,1161.8,1083.06,1045.95,472.09,1145.8
2000-02-14,1201.02,375.0,1241.66,1328.78,1252.47,1366.71,361.11,1177.35,1238.34,1186.61,1207.05,1250.26,1274.65,332.85,1148.04,1311.77,1263.33,1229.65,1352.56,1205.68,1278.0,1216.7,1334.41,1092.95,1349.41,1225.67,1278.01,1175.3,1145.24,515.44,1244.34
2000-02-15,1208.12,378.16,1268.06,1356.6,1239.96,1409.16,345.05,1158.1,1222.6,1191.34,1245.02,1248.13,1273.18,333.5,1111.95,1347.65,1283.25,1221.77,1385.69,1198.76,1298.58,1196.63,1378.31,1044.92,1417.08,1220.77,1344.73,1131.53,1089.05,504.96,1219.03
2000-02-16,1244.17,393.21,1293.63,1404.39,1237.01,1482.1,332.91,1173.22,1210.59,1214.78,1300.35,1281.06,1282.95,337.43,1109.37,1384.24,1297.57,1226.99,1427.97,1218.24,1325.12,1200.84,1432.5,1084.41,1494.31,1233.59,1441.33,1128.89,1059.44,508.62,1222.73
2000-02-17,1253.45,380.16,1238.69,1369.7,1177.34,1403.74,327.4,1144.86,1161.76,1205.48,1326.56,1250.23,1209.91,331.79,1100.95,1337.02,1256.92,1166.67,1325.86,1196.37,1257.92,1183.78,1365.0,1043.85,1355.61,1218.85,1326.81,1139.81,1054.12,492.38,1172.03
2000-02-18,1293.68,397.23,1264.18,1413.28,1202.81,1447.85,321.47,1159.92,1171.32,1237.89,1378.41,1263.63,1218.87,338.48,1087.99,1345.11,1277.87,1167.76,1367.6,1208.18,1293.14,1184.64,1392.51,1020.25,1414.51,1248.52,1363.93,1107.09,1036.4,494.17,1206.57
2000-02-21,1316.53,392.84,1281.6,1441.89,1213.84,1421.54,337.08,1182.37,1175.7,1284.2,1438.82,1288.6,1224.73,346.23,1106.08,1318.28,1286.32,1164.67,1341.93,1231.36,1305.12,1217.88,1400.03,1026.17,1316.29,1282.21,1299.33,1123.19,1070.85,498.34,1210.13
2000-02-22,1256.92,403.2,1243.04,1419.15,1202.8,1368.14,324.43,1153.48,1141.3,1221.82,1384.31,1241.08,1181.78,333.41,1085.2,1285.89,1237.81,1122.49,1317.96,1201.52,1273.18,1166.39,1333.3,1018.57,1251.16,1218.25,1258.21,1097.77,1031.38,480.91,1186.69
2000-02-23,1208.42,396.89,1219.2,1399.22,1183.53,1316.6,320.32,1135.07,1109.04,1205.45,1339.35,1212.82,1164.12,322.31,1063.45,1253.48,1214.07,1090.18,1261.55,1160.08,1242.61,1172.62,1276.25,1037.89,1194.43,1176.4,1206.17,1081.86,1023.65,469.07,1155.03
2000-02-24,1245.34,412.58,1254.33,1424.87,1232.86,1359.91,329.33,1156.27,1128.22,1230.23,1412.29,1233.37,1187.91,330.71,1085.98,1268.44,1239.97,1117.45,1304.43,1189.0,1296.58,1195.08,1326.39,1046.2,1267.02,1207.39,1253.62,1093.77,1029.73,472.05,1182.26
2000-02-25,1226.1,424.15,1245.04,1425.97,1245.31,1348.75,326.34,1150.11,1117.33,1223.83,1466.66,1225.59,1169.29,329.58,1078.29,1282.04,1246.68,1125.04,1309.33,1188.01,1303.98,1184.65,1317.03,1022.36,1255.38,1207.02,1228.35,1106.63,1023.28,470.02,1182.01
2000-02-28,1274.72,449.59,1299.4,1493.82,1307.64,1423.51,340.64,1200.21,1153.57,1257.02,1564.98,1279.61,1209.1,342.18,1098.95,1332.58,1280.1,1174.14,1400.32,1237.47,1357.05,1210.94,1378.14,1061.38,1364.07,1247.76,1329.36,1134.32,1047.63,489.23,1232.92
2000-02-29,1279.83,452.28,1296.69,1493.42,1290.61,1404.43,337.96,1203.65,1189.96,1257.38,1595.51,1305.27,1213.31,345.21,1124.25,1342.33,1291.12,1178.23,1409.85,1227.6,1360.6,1224.02,1374.84,1085.47,1316.86,1241.34,1309.26,1141.95,1039.89,478.46,1220.04
2000-03-01,1276.04,450.91,1307.57,1502.71,1273.97,1390.92,332.93,1202.37,1175.76,1271.9,1525.92,1308.49,1229.49,342.01,1114.22,1353.87,1287.69,1184.36,1372.28,1234.38,1350.83,1223.67,1370.9,1060.33,1283.76,1237.11,1270.71,1146.87,1067.38,493.97,1211.0
2000-03-02,1282.66,448.16,1305.92,1507.87,1286.88,1410.99,344.99,1208.69,1172.76,1277.67,1544.29,1309.6,1229.18,341.36,1117.95,1392.52,1292.82,1200.59,1405.72,1257.73,1362.68,1237.36,1376.61,1079.55,1314.45,1258.44,1276.61,1142.28,1044.89,491.82,1213.24
2000-03-03,1302.37,442.57,1324.74,1498.59,1299.51,1429.85,356.0,1226.32,1199.11,1304.95,1560.43,1320.73,1249.45,345.71,1135.97,1412.64,1317.08,1234.02,1430.19,1282.13,1388.71,1264.7,1379.69,1073.26,1324.24,1280.59,1277.46,1152.16,1061.27,515.3,1235.28
2000-03-06,1251.79,431.21,1274.91,1449.86,1241.84,1358.46,343.66,1184.4,1173.08,1254.6,1460.3,1255.9,1214.54,331.27,1118.1,1380.65,1256.7,1169.33,1344.13,1237.08,1319.53,1240.87,1308.49,1025.93,1236.46,1236.7,1227.64,1140.69,1042.91,499.7,1191.56
2000-03-07,1270.03,435.57,1286.27,1449.21,1263.4,1366.91,352.36,1194.54,1227.63,1279.24,1470.65,1255.62,1225.84,334.83,1150.71,1359.88,1266.66,1188.57,1337.72,1251.54,1322.34,1232.21,1317.09,1023.56,1244.51,1255.77,1225.88,1162.22,1075.35,525.2,1200.46
2000-03-08,1294.08,459.8,1325.98,1469.58,1284.37,1407.86,355.03,1209.72,1241.4,1289.74,1515.0,1282.95,1242.33,338.26,1149.84,1395.62,1290.58,1207.03,1372.54,1262.09,1351.43,1258.6,1350.28,1035.66,1276.7,1279.85,1280.17,1151.34,1062.18,526.81,1208.22
2000-03-09,1292.85,458.19,1347.85,1474.38,1287.81,1401.15,350.93,1205.07,1272.97,1290.11,1488.31,1274.54,1232.44,339.87,1138.57,1391.91,1276.92,1202.77,1360.11,1260.81,1384.37,1252.89,1346.83,1059.04,1275.44,1261.22,1285.99,1146.85,1122.78,548.65,1208.07
2000-03-10,1271.98,465.23,1311.49,1448.85,1262.49,1378.48,342.25,1186.99,1235.44,1273.8,1487.92,1258.28,1211.32,333.64,1110.57,1378.59,1269.79,1179.62,1352.4,1249.41,1352.63,1228.78,1327.5,1072.09,1278.76,1244.77,1252.86,1137.11,1073.21,528.32,1197.39
2000-03-13,1290.64,476.83,1316.0,1478.78,1282.28,1387.05,345.86,1210.03,1255.81,1302.3,1499.86,1288.19,1231.01,339.88,1128.76,1406.09,1299.3,1196.72,1364.95,1262.16,1382.92,1246.55,1344.34,1089.52,1315.02,1268.87,1278.24,1161.63,1075.32,546.62,1211.25
2000-03-14,1254.83,460.89,1286.24,1448.17,1249.1,1346.68,340.76,1188.59,1213.12,1287.86,1476.72,1263.84,1209.67,332.61,1121.18,1356.91,1268.5,1197.49,1328.52,1231.48,1350.6,1240.25,1319.62,1066.87,1274.5,1248.89,1261.3,1143.51,1053.52,522.5,1187.0
2000-03-15,1260.7,464.06,1272.68,1450.1,1260.48,1341.47,340.57,1199.45,1195.0,1308.95,1462.17,1277.46,1220.61,336.34,1127.67,1350.89,1286.1,1204.12,1314.68,1235.55,1353.87,1260.81,1310.86,1096.88,1270.56,1251.18,1287.95,1161.73,1043.97,513.41,1192.61
2000-03-16,1200.73,437.63,1205.59,1402.56,1203.36,1273.73,320.95,1144.04,1134.16,1247.0,1382.44,1213.87,1164.72,322.12,1081.35,1307.65,1221.76,1133.48,1253.3,1193.09,1288.53,1200.79,1239.83,1026.66,1204.62,1199.98,1211.13,1122.49,1015.5,488.22,1141.24
2000-03-17,1242.86,455.69,1249.58,1444.13,1240.69,1323.32,328.76,1174.56,1173.04,1292.8,1448.47,1258.05,1195.14,330.58,1103.33,1340.13,1263.87,1174.43,1306.69,1233.79,1347.56,1251.48,1279.62,1089.06,1246.23,1233.14,1255.95,1146.79,1029.92,504.62,1175.83
2000-03-20,1263.95,464.7,1277.52,1476.28,1280.26,1355.5,349.57,1209.56,1191.06,1353.16,1471.15,1293.07,1245.7,343.68,1132.7,1355.14,1305.05,1213.08,1347.37,1259.25,1418.52,1303.94,1314.06,1159.65,1280.59,1265.05,1266.37,1184.34,1034.04,510.15,1208.13
2000-03-21,1270.07,448.56,1296.04,1484.09,1297.75,1362.49,347.97,1218.91,1201.22,1369.11,1470.48,1305.41,1255.98,345.84,1155.83,1360.75,1305.33,1219.78,1364.28,1261.82,1418.8,1316.85,1317.08,1163.9,1286.3,1276.95,1261.97,1187.56,1035.26,508.0,1213.55
2000-03-22,1285.84,442.42,1305.74,1490.19,1296.96,1378.27,347.82,1226.6,1215.83,1377.89,1500.95,1310.16,1259.59,347.1,1160.52,1364.82,1314.87,1225.47,1382.9,1260.6,1427.29,1317.8,1331.85,1177.78,1320.8,1282.36,1278.2,1193.54,1048.27,516.49,1214.96
2000-03-23,1296.25,448.55,1335.16,1510.84,1318.16,1401.85,354.48,1252.56,1224.65,1426.05,1512.16,1332.27,1286.76,351.54,1190.75,1399.67,1350.53,1246.87,1409.29,1274.11,1475.58,1352.17,1357.77,1190.58,1332.44,1306.55,1284.74,1200.47,1055.53,544.55,1233.22
2000-03-24,1273.26,443.76,1324.06,1493.61,1303.73,1396.73,344.12,1236.63,1218.91,1406.85,1487.68,1326.93,1281.59,350.25,1172.12,1401.57,1334.33,1216.98,1394.0,1274.46,1482.07,1349.54,1349.19,1140.17,1305.5,1279.49,1304.02,1176.11,1051.4,540.94,1232.71
2000-03-27,1298.7,433.55,1370.77,1523.32,1342.66,1427.25,351.56,1281.57,1243.49,1450.6,1525.9,1378.08,1318.67,364.91,1207.26,1449.77,1387.58,1245.58,1429.67,1332.0,1533.72,1395.61,1385.56,1198.41,1343.99,1326.62,1361.71,1212.78,1067.75,561.98,1276.49
2000-03-28,1325.58,431.88,1397.14,1544.13,1354.17,1442.49,357.41,1295.78,1248.33,1475.93,1539.8,1377.17,1335.49,367.02,1226.94,1461.1,1386.52,1244.87,1438.11,1362.62,1517.42,1402.7,1395.23,1218.92,1357.43,1338.69,1367.23,1230.26,1058.39,553.75,1278.24
2000-03-29,1318.6,429.09,1382.96,1537.14,1346.99,1446.21,353.98,1290.86,1247.06,1467.08,1535.07,1366.09,1319.11,366.05,1226.8,1446.99,1383.72,1254.48,1443.36,1352.38,1501.75,1403.3,1389.8,1208.84,1363.62,1331.47,1348.15,1221.2,1046.41,547.35,1274.47
2000-03-30,1338.34,428.36,1408.15,1540.48,1366.59,1462.81,356.79,1307.8,1260.91,1498.37,1540.21,1384.85,1343.96,369.24,1239.3,1455.92,1393.85,1283.9,1465.51,1360.99,1523.71,1438.47,1408.11,1259.37,1351.84,1337.97,1363.91,1232.22,1052.21,562.14,1293.95
2000-03-31,1324.47,424.89,1389.67,1537.94,1357.69,1440.37,355.52,1302.26,1249.55,1501.44,1527.79,1375.7,1333.83,367.05,1233.33,1480.57,1380.24,1283.14,1448.55,1356.37,1505.4,1416.52,1390.26,1215.84,1330.08,1335.3,1359.67,1238.12,1042.47,574.39,1277.41
2000-04-03,1314.35,429.0,1384.53,1522.13,1357.59,1443.67,357.25,1299.99,1240.88,1463.8,1522.22,1379.91,1340.0,365.05,1223.72,1479.55,1388.09,1296.32,1458.91,1352.74,1495.83,1399.04,1373.62,1205.51,1327.68,1332.56,1333.52,1235.51,1039.37,600.61,1274.27
2000-04-04,1287.6,421.86,1357.3,1507.87,1336.62,1410.69,350.28,1255.22,1211.44,1425.64,1487.08,1356.99,1305.0,358.04,1187.15,1412.01,1334.09,1268.95,1411.78,1307.55,1476.43,1352.66,1347.81,1154.39,1307.59,1305.96,1290.92,1208.87,1028.23,606.3,1257.82
2000-04-05,1303.14,422.65,1370.63,1518.92,1351.59,1425.85,348.71,1267.19,1218.56,1438.18,1484.95,1375.83,1322.83,359.31,1196.07,1395.59,1337.06,1279.86,1410.82,1317.48,1497.45,1361.61,1353.47,1155.34,1318.36,1311.82,1301.76,1218.21,1040.73,609.24,1263.01
2000-04-06,1331.21,420.96,1399.21,1541.46,1384.33,1460.46,355.26,1295.73,1241.43,1476.52,1521.61,1429.48,1351.91,366.52,1223.16,1416.99,1376.78,1296.99,1440.27,1345.22,1528.97,1384.22,1390.61,1196.25,1334.43,1339.52,1317.48,1246.97,1047.85,614.87,1278.17
2000-04-07,1350.93,412.52,1416.5,1569.14,1392.92,1479.99,363.92,1311.17,1246.55,1495.07,1529.63,1431.03,1350.27,369.25,1237.65,1421.4,1380.57,1305.61,1437.88,1356.91,1513.44,1392.32,1388.53,1195.07,1337.4,1351.7,1320.51,1272.05,1069.31,621.96,1287.71
2000-04-10,1366.41,408.96,1424.3,1557.76,1404.81,1484.48,369.2,1333.62,1243.86,1503.06,1524.74,1438.1,1358.25,370.89,1276.73,1421.55,1381.92,1302.75,1448.08,1378.77,1509.57,1399.88,1391.39,1216.18,1341.43,1360.55,1318.33,1292.96,1063.83,614.37,1295.62
2000-04-11,1354.17,411.18,1419.97,1564.94,1391.99,1478.08,361.92,1318.98,1258.04,1487.79,1531.16,1419.2,1355.34,368.35,1258.85,1444.45,1365.7,1309.49,1462.58,1352.85,1505.45,1401.34,1395.72,1219.39,1396.43,1342.65,1340.62,1279.34,1067.11,591.34,1295.55
2000-04-12,1340.72,399.18,1405.18,1551.9,1380.04,1463.19,367.71,1321.27,1246.95,1474.63,1500.1,1409.77,1344.69,367.97,1260.75,1429.46,1369.25,1288.86,1423.39,1368.76,1499.77,1392.8,1379.42,1206.58,1341.73,1344.07,1299.04,1307.28,1073.08,598.25,1277.84
2000-04-13,1354.21,400.97,1420.36,1573.71,1387.83,1476.33,369.52,1346.24,1253.66,1481.14,1514.61,1425.27,1359.82,372.59,1277.81,1435.55,1386.06,1300.84,1431.11,1418.16,1491.27,1393.53,1389.26,1217.02,1378.03,1367.59,1306.6,1344.08,1076.3,595.51,1298.1
2000-04-14,1349.27,402.12,1428.31,1568.76,1388.8,1475.2,373.52,1345.06,1273.48,1493.96,1506.79,1423.12,1347.88,369.21,1272.52,1455.05,1383.41,1329.8,1416.61,1435.38,1486.39,1385.52,1387.84,1205.16,1358.51,1358.26,1294.29,1346.9,1093.03,592.7,1304.1
2000-04-17,1322.25,400.79,1420.79,1545.19,1349.14,1440.02,375.63,1314.97,1250.11,1478.16,1462.24,1390.51,1310.94,361.33,1234.88,1448.93,1347.53,1333.09,1367.62,1383.43,1434.03,1367.14,1365.89,1192.22,1290.79,1334.11,1247.03,1315.37,1075.1,566.64,1287.82
2000-04-18,1327.17,407.46,1430.97,1550.94,1361.48,1451.54,372.51,1320.4,1248.36,1483.78,1460.61,1398.64,1315.82,366.36,1256.47,1433.61,1356.87,1340.08,1376.14,1386.13,1448.84,1379.3,1374.52,1228.76,1327.29,1341.25,1256.44,1316.27,1075.38,573.73,1293.35
2000-04-19,1352.47,407.73,1460.58,1575.33,1391.17,1473.16,370.77,1331.41,1255.25,1521.9,1476.92,1415.18,1338.6,372.64,1269.58,1414.54,1370.77,1343.53,1404.03,1382.08,1476.48,1388.41,1393.05,1233.5,1338.22,1372.93,1290.42,1313.97,1072.85,579.31,1304.08
2000-04-20,1378.17,412.21,1479.92,1587.4,1398.2,1475.25,368.95,1339.02,1251.81,1547.47,1479.07,1427.46,1354.77,377.53,1282.38,1419.87,1368.21,1348.18,1411.54,1393.91,1490.39,1400.82,1418.9,1255.21,1345.84,1381.6,1297.55,1328.53,1068.25,584.31,1304.3
2000-04-21,1386.56,411.48,1469.49,1574.37,1390.09,1481.04,364.57,1322.21,1234.96,1539.66,1498.7,1423.42,1351.0,375.72,1271.52,1405.95,1356.09,1342.89,1415.85,1371.3,1486.29,1405.93,1423.89,1223.18,1348.99,1366.05,1314.24,1312.98,1057.99,580.75,1297.52
2000-04-24,1372.77,406.56,1461.79,1576.25,1374.36,1484.62,361.04,1321.98,1219.0,1546.9,1501.46,1425.73,1357.53,373.73,1269.03,1407.76,1334.79,1312.47,1403.52,1365.98,1469.79,1399.71,1425.15,1245.24,1332.54,1351.38,1295.41,1309.14,1044.37,575.01,1298.6
2000-04-25,1379.21,403.34,1456.79,1578.45,1376.0,1483.16,364.94,1328.53,1228.04,1549.87,1484.96,1411.96,1346.18,372.74,1254.48,1409.39,1335.4,1333.59,1398.09,1390.62,1475.23,1393.41,1411.53,1220.33,1330.77,1350.36,1262.54,1326.84,1049.15,583.04,1291.27
2000-04-26,1380.74,404.07,1449.09,1578.58,1373.59,1484.37,361.3,1324.39,1227.0,1552.09,1489.55,1408.93,1346.03,370.61,1270.13,1409.04,1322.17,1331.46,1404.2,1375.94,1474.07,1404.12,1397.8,1218.79,1337.69,1348.69,1262.85,1317.78,1067.9,581.91,1291.72
2000-04-27,1365.46,402.01,1425.59,1586.93,1350.05,1471.54,347.24,1300.04,1219.55,1545.61,1478.18,1386.57,1323.02,363.47,1244.32,1376.06,1301.22,1310.51,1394.73,1355.1,1455.81,1382.11,1384.66,1183.92,1330.3,1328.12,1258.73,1301.44,1050.38,566.99,1271.89
2000-04-28,1385.25,412.22,1446.34,1619.77,1374.81,1489.95,350.4,1314.99,1238.94,1577.9,1518.21,1411.46,1350.55,365.74,1255.63,1399.43,1323.68,1330.49,1432.03,1381.55,1483.14,1401.68,1402.45,1191.04,1430.04,1347.92,1300.96,1311.49,1064.9,574.61,1293.71
2000-05-08,1406.56,401.56,1460.84,1620.15,1376.25,1483.64,347.99,1316.54,1234.83,1574.99,1513.83,1414.24,1356.76,368.3,1260.89,1416.61,1330.98,1328.63,1426.36,1386.81,1486.15,1392.58,1403.81,1184.88,1408.34,1343.07,1284.37,1330.55,1055.52,587.43,1296.99
2000-05-09,1382.91,392.58,1443.32,1598.22,1358.75,1457.56,343.05,1299.38,1212.03,1545.64,1479.77,1388.61,1339.02,365.1,1232.69,1395.67,1310.36,1310.03,1404.46,1371.18,1474.2,1369.76,1388.1,1165.3,1363.93,1329.91,1248.11,1315.0,1031.4,574.13,1277.5
2000-05-10,1333.03,382.07,1398.34,1555.9,1314.6,1410.03,331.97,1254.33,1171.27,1497.48,1431.7,1341.8,1276.23,353.6,1194.23,1353.8,1264.89,1273.95,1372.8,1333.44,1415.85,1343.78,1349.13,1118.8,1344.22,1286.6,1214.77,1265.04,1016.75,548.5,1236.91
2000-05-11,1307.31,379.83,1366.59,1532.81,1291.1,1391.87,326.08,1234.54,1154.74,1469.33,1398.48,1315.09,1246.1,349.18,1164.03,1322.65,1229.57,1235.85,1332.11,1326.19,1385.33,1333.34,1319.58,1098.29,1318.85,1256.08,1198.3,1233.06,1009.72,539.77,1221.47
2000-05-12,1306.64,375.15,1366.24,1530.9,1290.82,1386.41,324.84,1233.28,1148.59,1471.86,1397.89,1310.9,1246.47,348.88,1160.69,1335.29,1229.33,1224.5,1326.25,1327.38,1374.34,1364.49,1322.42,1103.03,1308.75,1247.58,1188.76,1228.78,1011.41,536.63,1222.09
2000-05-15,1303.51,371.79,1342.69,1498.2,1284.05,1378.57,319.14,1219.5,1129.13,1466.25,1380.33,1288.52,1229.73,344.85,1141.3,1327.49,1219.93,1202.78,1312.64,1305.69,1362.28,1352.66,1314.3,1103.73,1281.3,1238.29,1174.39,1214.1,979.57,520.17,1216.76
2000-05-16,1315.63,371.38,1362.14,1505.7,1301.47,1397.52,321.64,1238.88,1143.74,1477.09,1397.62,1307.83,1249.02,348.31,1160.16,1340.18,1244.9,1222.44,1329.69,1329.05,1384.79,1363.75,1334.34,1110.14,1306.79,1256.72,1192.89,1237.54,990.54,524.46,1230.18
2000-05-17,1322.95,376.15,1368.05,1510.09,1301.5,1394.01,325.45,1234.83,1148.45,1474.71,1400.28,1308.66,1250.15,347.71,1158.9,1349.29,1239.92,1215.07,1331.13,1322.26,1383.76,1367.2,1341.75,1097.45,1305.03,1250.55,1191.69,1230.48,986.46,519.65,1229.55
2000-05-18,1351.95,379.58,1397.65,1539.45,1328.41,1416.47,332.63,1261.3,1161.49,1512.32,1424.71,1340.21,1277.18,355.12,1185.57,1382.98,1277.46,1237.88,1354.36,1350.78,1427.68,1406.7,1378.73,1130.78,1320.96,1278.73,1211.63,1275.07,994.61,525.86,1251.99
2000-05-19,1365.58,384.75,1422.35,1556.01,1346.9,1441.57,332.19,1280.05,1170.3,1529.48,1449.1,1361.13,1293.26,360.48,1192.02,1391.74,1294.37,1241.67,1370.8,1359.02,1455.03,1419.02,1393.33,1140.86,1343.62,1301.37,1225.65,1305.84,1001.12,536.85,1262.62
2000-05-22,1399.75,391.46,1465.93,1598.45,1382.95,1479.89,339.78,1312.62,1199.1,1563.9,1478.27,1400.74,1328.59,369.16,1214.79,1456.49,1334.66,1275.41,1420.91,1383.36,1500.93,1438.61,1433.56,1194.46,1376.91,1334.46,1249.46,1325.28,1010.16,556.85,1292.64
2000-05-23,1406.05,391.34,1454.87,1594.74,1403.35,1477.49,343.2,1314.73,1189.09,1573.99,1486.8,1398.42,1325.18,370.86,1217.02,1451.96,1345.07,1280.51,1415.83,1388.85,1501.62,1462.3,1431.32,1193.04,1354.65,1330.58,1232.82,1349.75,1010.08,550.63,1294.54
