date,delta_ret,delta_vol,loglik,success,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,rho_20,rho_21,rho_22,rho_23,rho_24,rho_25,rho_26,rho_27,rho_28,rho_29,rho_30
2001-11-30,4.395118545909622e-14,0.999999999999956,7474.777564294287,True,0.20089212372447607,2.6887613116985015e-14,4.544657703319651e-14,1.4002773775458333e-14,1.6412737851597992,0.47204143859918424,0.9079615955957612,1.753005740732416,6.762700442897268e-15,0.057501867180477485,1.439137118142028e-14,7.869808388875976e-15,1.2051009377439792e-14,8.420828807047774e-15,0.725893428755109,1.4161745432814862e-14,1.309251232030008e-14,2.6593584456116995e-14,0.18568009745411265,7.677742795162599e-15,1.3405181778094364,0.8317804252784726,7.376660333462872e-15,8.180834716940131e-15,1.9999999999999594,3.2649663381916906e-14,1.3027244955025891e-14,0.6485793565564167,0.025724375455756964,1.481841699503781e-14,0.46845010005714194
2001-12-28,0.0,1.0,7507.159646637596,True,0.24100431193574623,0.0,0.0,0.0,1.7923842843596194,0.5647525401707096,0.297405045655313,1.9592668973737006,1.9191404004111663e-15,0.0,0.0,0.0,0.0,0.27874299593812546,6.001351933343087e-16,0.0,0.0,0.0,0.2601702723129943,0.0,1.2270652922175953,1.1309631324904705,0.0,0.0,2.0,0.0,0.0,1.3234848673305544,0.6274479459475024,0.0,0.2006106090088988
2002-01-25,0.0,1.0,7475.3102882935145,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.039639190334211e-16,0.0,3.1432088190381054e-14,0.0,0.7018500586080656,9.534183247385468e-16,0.0,0.0,1.0799655735713798e-14,0.0,0.0,1.2091719449379355,9.839157177561549e-14,4.425581318414635e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-08,0.0,1.0,7504.927922132444,True,1.100632745246216,0.0,7.94153980141913e-16,0.0,0.4940378502135359,1.6827919124034727,0.48623322527697505,1.5923166361874603,0.0,0.0,0.0,0.0,0.0,0.7484290144117901,0.0,0.5314198782570374,0.0,0.0,0.0,0.0,1.001863453237577,0.816366450613237,0.0,0.0,0.0,0.0,0.0,0.6121085118976752,0.0,0.0,0.0
2002-04-05,0.0,1.0,7499.463272296498,True,1.208086536094821,0.0,0.0,0.0,0.8237961511016657,2.0,0.0,1.9440088723158753,0.0,0.0,0.0,0.0,0.0,0.4260937873168649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523668295061123,0.0,0.0,0.0,0.0,0.0,0.7556678377462883,0.0,0.0,0.0
2002-05-03,1.2864882440086994e-14,0.9999999999999871,7508.852976576934,True,1.3152552889491254,4.9961542859121336e-15,3.409449745454927e-15,3.1942602445386267e-15,0.7190006463131638,1.9999999999999936,5.084914957110405e-16,1.999999999999993,5.867072456293551e-15,1.823874534695869e-15,4.226159001091635e-15,2.054109258086638e-15,5.097048687700726e-15,0.6399867053312474,2.3768182012424332e-15,1.4021667735069086e-15,2.805972540209068e-15,2.0559086286721264e-15,5.8471209257836655e-15,2.400078664403868e-15,4.672041082159035e-16,0.43259063788944613,3.295320271450645e-15,3.857442648480584e-15,4.254879509228578e-15,3.6047289484159246e-15,3.3144464571011175e-15,0.6842507240372657,5.002296425621646e-15,5.209657106902476e-15,2.660328721929187e-15
2002-05-31,3.496352876885626e-13,0.9999999999996504,7515.670213105053,True,1.391740522128397,7.84132654286497e-14,3.675690288370917e-15,5.5343935750399656e-14,0.7200445899835909,1.999999999999496,1.6415468405655372e-14,1.9999999999994231,7.377954904204953e-14,3.9801512951818866e-14,5.987407414924783e-14,2.980507583423888e-14,5.320803587074786e-14,0.41053316774239534,3.902306112557378e-14,2.2480296704701342e-14,3.7058419490918935e-14,3.168801479581971e-14,9.481217869803564e-14,4.076230436062863e-14,1.1712534195781612e-14,0.3261809620519657,5.5186540069684565e-14,5.1142468451881786e-14,6.207814041543029e-14,4.105961145159748e-14,3.740737521635664e-14,0.9123296125060948,6.954856463026773e-14,6.471882419026005e-14,3.832594157430683e-14
2002-06-28,2.183183613605344e-13,0.9999999999997817,7440.389063397778,True,6.762707797511807e-14,6.280437601734847e-14,5.6755576859916886e-14,5.1480472831727054e-14,1.286995894775809,1.9999999999997604,5.124280006594388e-14,1.571149015218975,9.201347950370181e-14,0.74339847753516,5.192608745396732e-14,3.052756148446555e-14,7.685292087331898e-14,1.0200532599625323,7.334495113240171e-14,0.27605149668591783,1.5678902144160272e-13,1.2363525667293724,1.202645808057725e-13,7.338246027176875e-14,0.5080770818101339,0.8796291314492559,5.756117900313729e-14,5.418854984250648e-14,6.225338757781902e-14,0.1880693428820583,4.649461626088863e-14,2.2856918055151493e-14,7.524158664301842e-14,7.507079892806823e-14,0.09161513176159278
2002-07-26,2.780369920236695e-13,0.999999999999722,7448.543970314897,True,6.163487643898581e-15,6.409077364320622e-14,6.805576599382344e-14,6.336697155463926e-14,3.4560011903878936e-13,1.9999999999997269,0.8988932599255303,1.2252167836284023,5.92015444479034e-14,1.2834145585484948,6.353390379230831e-14,5.153051510282642e-14,7.853810235237101e-14,0.8423531429403186,6.02841710271047e-14,4.72630947919989e-14,0.35880333601123904,1.0310676642955716,1.0566873981893488e-13,2.28941186165687e-14,1.9999999999995999,3.0278419743787405e-14,5.703901229831065e-14,5.920012865463861e-14,7.383907164509799e-14,0.8680154783383923,6.031407756981029e-14,1.999999999999789,2.307973919418982e-14,7.347446155877743e-14,5.622545918277292e-14
2002-08-23,2.2123683043914784e-13,0.9999999999997787,7514.2334669967495,True,1.508376520642761e-14,4.805231475433858e-14,4.726391911402066e-14,4.456099478507624e-14,0.4298313473082581,1.9999999999997764,0.5280927024466816,0.9256413667377013,3.830084822647837e-14,1.6682782377059804,4.489077220429272e-14,3.553300450370432e-14,5.758181830307297e-14,0.9788786749213754,4.6067298667469626e-14,3.227791236953262e-14,0.4741492728833215,0.7311484697284841,7.066499190265895e-14,2.1396422250498773e-14,1.9999999999997187,3.904218240298556e-14,4.161633341418203e-14,4.347561491162222e-14,6.051988862379245e-14,1.1148914743611644,4.928117293934806e-14,1.9999999999997449,1.947231075275267e-14,5.350487663277443e-14,3.063627271736518e-14
2002-09-20,0.0,1.0,7549.593978002427,True,0.8362130025352509,0.0,0.0,0.0,0.30112014247602337,1.9346646486456993,0.22176113928615557,1.1263789848095764,0.0,1.700098030874439,0.0,0.0,0.0,0.7838801945242738,0.0,0.0,0.5332879049983327,0.7056656450335079,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2448526790937038,0.0,2.0,0.0,0.0,1.3511394695503913e-14
2002-10-25,5.711587075457622e-13,0.9999999999994288,7625.078339326583,True,1.4275104896334339,8.898825081153366e-14,9.49154552805185e-14,0.42590930462445253,0.02905318187280429,1.9999999999997504,0.4929147472174254,1.386158059553683,8.665253377090023e-14,1.3902871798796061,1.3974384763234019e-13,5.667444745459902e-15,1.2699992805924363e-13,0.4573520570710416,1.0239628758594068e-13,0.0,0.1488304435424589,0.5788584884303106,1.664745437227739e-13,0.5311966695731173,1.9999999999997242,0.0,6.468215863350208e-14,1.1275284200436434e-13,1.218720611597735e-13,1.2015656546495495,1.0478421669558103e-13,1.9999999999996643,5.360029580420558e-14,1.1737633107662218e-13,0.0
2002-11-22,6.041343796714186e-13,0.9999999999993958,7746.46443150455,True,0.0,1.286617318096646e-13,8.414351523338537e-14,0.0,0.0,1.9999999999999376,0.0,1.4754850645262514,1.119120214423189e-13,1.1916402072197096,1.3404503596071973e-13,0.0,1.7132577066231172e-13,0.8953998839564847,1.2431626701278913e-13,1.0572092953089914e-13,0.3100301016810366,0.0,1.5280244470682124e-13,1.999999999999876,1.9999999999998948,0.0,1.999999999999916,1.0212121086303887e-13,1.4943831831959068e-13,0.960890148242194,8.702596695574173e-14,1.9999999999998614,1.0100294014841064e-15,1.4221287410221732e-13,0.0
2002-12-20,0.0,1.0,7803.6183776333955,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9842372837561455,0.0,0.6390354302915977,0.0,0.0,0.0,0.7756942382615293,0.0,0.0,0.7884264108777738,0.9234882873660065,0.0,1.8802756244323615,2.0,0.3462417061483456,2.0,0.0,0.0,0.6771278813849493,0.0,2.0,0.0,0.0,0.0
2003-01-17,2.026711273888742e-13,0.9999999999997973,7776.420553328772,True,2.8055952937220217e-14,3.141343935824665e-14,3.733553983555717e-14,9.261950796161674e-14,2.0702697076298e-13,1.9999999999997145,2.695101456437658e-14,1.0574155568539676,3.52482954372896e-14,0.5823182064556284,3.223819181281378e-14,6.192234141971048e-14,3.859712004543045e-14,1.4123703503194776,3.54330845826198e-14,3.6562704838099555e-14,1.9862617260499904,8.998335530324713e-14,4.335773627671516e-14,2.2033437619657557e-14,1.9999999999997005,0.7801915014055758,1.7910378135828187,3.521919736672423e-14,4.474045467651978e-14,0.5151736107556896,2.8493643508006033e-14,1.9999999999988534,1.5679245299869894e-14,3.762165967827605e-14,5.322626099808824e-14
2003-02-21,3.599888803676596e-12,0.9999999999964001,7884.246644449922,True,3.821214912770812e-13,4.1258841780103083e-13,5.504503368955332e-13,1.7523981206884531e-12,3.3952107347358395e-12,1.999999999995112,4.434070550000675e-13,0.9803253988611438,5.490732105020711e-13,0.9804676619687285,5.046003338147333e-13,2.1840706975678103e-12,6.003488793443548e-13,1.8656906339768702,5.577122087248473e-13,5.466408242342385e-13,1.9999999999951108,1.8460549859803636e-12,5.857742414356835e-13,4.378387854521866e-13,1.9999999999904332,1.0603970449758877,1.9554084904180196,5.056002411659648e-13,4.913624485755964e-13,0.546504943419259,2.7469646628012913e-13,1.7897521522228281,3.0238023529090937e-13,5.417653024082276e-13,2.289144480143218e-12
2003-03-21,0.0,1.0,7965.94657849839,True,4.57959210934555e-13,0.0,0.0,2.8866833295621073e-13,0.23253418092867076,1.999999999999647,0.0,0.7932404527699327,0.0,0.6708377534092848,1.4537205541708574e-13,0.32831396867462126,0.0,1.7920451123287995,0.0,0.0,1.9999999999995925,8.042170277911603e-13,0.0,0.0,1.7796959081857602,1.1671974542202193,1.2546828965926577,0.0,0.0,0.9402701528969382,2.5317959378042e-14,1.1638007585268253,0.0,0.0,8.231075692400632e-13
2003-04-18,3.2076581229649085e-12,0.9999999999967923,7983.459346420672,True,2.0,2.0,2.0,1.9999999999980473,2.0,1.9999999999922795,2.0,1.9999999999930256,2.0,1.9471760486047869,1.9999999999935831,1.999999999993054,2.0,1.9999999999930123,2.0,2.0,1.9999999999929559,1.999999999992976,2.0,2.0,1.9999999999923639,1.9999999999931544,1.999999999992755,2.0,2.0,1.9999999999934333,2.0,1.9999999999939868,2.0,2.0,1.9999999999989326
2003-05-23,0.0,1.0,7794.17292650522,True,1.9999999999683526,1.999999999970271,0.0,2.0,1.4791801789101848,2.0,1.999999999987063,2.0,1.9999999999686897,2.0,2.0,2.0,1.999999999976534,2.0,1.9999999999666802,1.2743739837885206,2.0,2.0,1.9999999999690699,1.999999999968374,2.0,2.0,2.0,1.9999999999678104,1.9999999999677371,2.0,1.9999999999662494,2.0,1.999999999973721,1.9999999999673723,2.0
2003-06-20,0.0008936811194065188,0.9991063188805935,7705.972506932263,True,2.0,2.0,1.1148908534036402e-10,2.0,0.419493467635219,1.999999999924949,1.9999999999479328,1.999999999934583,2.0,1.9999999999358218,1.99999999993195,1.999999999929061,2.0,1.6398234282051352,2.0,0.7069812696133213,1.999999999930396,1.9999999999279805,2.0,2.0,1.999999999927959,1.9999999999305458,1.9999999999275768,2.0,2.0,1.9999999999297748,2.0,0.7600291968251418,1.999999999949467,2.0,1.999999999931727
2003-07-18,0.5482188144727828,0.4517811855272172,7718.557296960154,True,2.0,2.0,2.0,2.0,2.0,1.9999999999899407,1.9999999999923783,1.999999999991035,2.0,1.999999999991405,1.9999999999907192,1.9999999999905433,2.0,1.9999999999940792,2.0,2.0,1.9999999999909202,1.9999999999904823,2.0,2.0,1.999999999990647,1.9999999999906197,1.9999999999906166,2.0,2.0,1.9999999999906521,2.0,2.0,1.9999999999932088,2.0,1.9999999999908469
2003-08-15,5.472156945431694e-13,0.9999999999994528,7626.688544743081,True,1.3648650484436993e-13,8.187989631969861e-14,1.1811295569146538e-13,1.4913844000628065e-12,1.2475746571001004e-13,1.9999999999994655,5.965183994662577e-13,0.15117947460090483,1.2278417600608792e-13,0.8985406305682907,1.999999999999533,1.3092579383115375,7.214141537534865e-14,2.3341093571618227e-12,7.762325996283061e-14,1.381446442934538e-13,0.9406137171317436,1.999999999999527,6.293217300367521e-13,6.835699310463872e-14,1.8897633872366624,1.5998063896875598,0.7414139667977016,3.875053200291939e-14,2.981453128753155e-13,1.4404461134940676,4.0337023928899576e-14,0.8987962452830499,1.9999999999986997,6.567153953808298e-14,1.841117432836034e-12
2003-09-12,0.0,1.0,7570.620840816119,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.416256275856395e-13,0.0,0.7679610666203809,2.0,1.4388972216541263,0.0,0.0,0.0,0.0,1.195222008786062,2.0,0.0,0.0,1.570547863638955,1.903696460141156,0.647062481020491,0.0,0.0,1.3024345157021997,0.0,1.2448816727724634,2.0,0.0,0.0
2003-10-10,1.9707123630520942e-13,0.9999999999998029,7532.97494664924,True,1.3314306048437956e-13,5.209630684848957e-14,1.4884858034211302e-13,1.7166188172303824e-15,6.997734007427302e-14,1.999999999999997,0.0,0.15911870259846186,1.7186613725398619e-13,1.148162404285654,2.0,1.4207852700070014,5.694465293541737e-14,8.493131957224611e-16,7.113318387872219e-14,1.2579828169040256e-13,1.242980099454783,1.9999999999999984,1.1608136761670387e-13,4.918875534164459e-14,1.3707647101081506,1.7163225095481152,0.0,2.8884971665727815e-14,7.527581856419619e-14,0.9534900575073708,2.4533245556142183e-14,1.564397553223365,1.9999999999999019,7.459950942203726e-14,8.936378296788437e-15
2003-11-07,0.41559129187624444,0.5844087081237556,7522.174604263896,True,1.9999999999904898,1.9999999999938163,1.9999999999906042,1.999999999993887,2.0,2.0,1.999999999998534,2.0,1.9999999999824885,2.0,2.0,2.0,1.9999999999986835,1.999999999995897,1.9999999999974858,1.9999999999903924,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999907372,1.9999999999962028,2.0,1.9999999999903184,1.9999999999953213,2.0,1.9999999999954639,2.0
2003-12-05,0.23511266011378343,0.7648873398862166,7514.530869226708,True,1.999999999996425,1.9999999999985205,2.0,1.999999999999612,2.0,2.0,1.9999999999978635,2.0,3.341304613885728e-12,2.0,2.0,2.0,2.0,1.9999999999975069,2.0,2.0,2.0,1.9999999999988654,2.0,2.0,2.0,2.0,2.0,1.9999999999962814,1.999999999996503,2.0,1.999999999996454,2.0,2.0,1.999999999999257,1.9999999999998812
2004-01-02,0.5805734686041889,0.41942653139581104,7413.461680843617,True,1.9999999993733542,1.999999999828112,1.999999999469005,1.9999999999999978,1.9999999999999956,1.9999999999999878,1.9999999996033584,1.9999999994597313,1.9999999994463185,1.9999999998833744,1.9999999999999938,1.9999999999999933,1.9999999996469324,1.9999999999999993,1.9999999999999973,1.9999999999999942,1.9999999999999958,1.9999999999999971,1.9999999999999931,1.9999999999999953,1.9999999999999936,1.9999999999999933,1.9999999999999942,1.999999999572538,1.9999999999999964,1.9999999999999927,1.9999999998994242,1.9999999999999956,1.9999999999999967,1.9999999999158127,1.633384481010205
2004-02-06,0.35651696700949115,0.6434830329905089,7287.272487928135,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999792426,2.0,2.0,2.0,1.9999999999917653,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999698315,1.4827384256930765
2004-03-05,0.22273039969212302,0.7772696003078771,7195.094447480799,True,1.999999999988685,1.999999999838665,1.9999999999119422,2.0,2.0,2.0,2.0,2.0,1.9999999997379259,1.586119368695455,2.0,2.0,1.9999999997993088,1.9227723887458865,1.999999999845707,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999996960605,1.9999999997142985,2.0,1.999999999987802,2.0,2.0,2.0,1.6296109120397897
2004-04-02,0.2434468332332429,0.7565531667667571,7151.5961478545305,True,1.9999999999182794,1.999999999943496,1.9999999999440556,2.0,2.0,2.0,1.9999999999698297,1.9999999999541433,1.9999999999820752,1.8333956236626854,2.0,2.0,1.9999999999557603,1.956655256112709,1.999999999965677,1.999999999973941,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999300093,2.0,2.0,1.999999999918039,2.0,2.0,1.9999999999200437,1.9756496062602054
2004-04-30,0.3006234970269771,0.6993765029730229,7102.926189102539,True,1.9999999999726972,1.999999999987586,1.9999999999777387,2.0,2.0,2.0,1.999999999990605,1.9999999999916238,1.9999999999898082,1.9999999999754168,2.0,2.0,1.9999999999769862,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.999999999973432,2.0,2.0,1.99999999998569,2.0,2.0,1.9999999999741451,1.9999999999943763
2004-06-04,0.28412355577192755,0.7158764442280725,7174.653102273874,True,1.9999999999821108,1.9999999999839555,2.0,2.0,2.0,2.0,1.999999999987561,1.9999999999859819,1.9999999999930655,1.9999999999831326,2.0,2.0,1.9999999999879203,1.9999999999981601,1.9999999999983038,1.9999999999851603,2.0,1.999999999994585,2.0,2.0,2.0,2.0,2.0,1.9999999999997073,2.0,2.0,1.9999999999823912,2.0,2.0,1.9999999999833011,1.9999999999831857
2004-07-02,0.32446434104144467,0.6755356589585554,7132.321383804425,True,1.9999999999956983,1.9999999999940792,1.9999999999998748,2.0,2.0,2.0,1.9999999999926437,1.9999999999935005,1.9999999999956362,1.6058756596999662,1.999999999999225,2.0,1.9999999999933902,1.9999999999980793,1.9999999999965725,1.9999999999950069,2.0,1.9999999999964229,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999997609,2.0,1.9999999999926237,2.0,1.9999999999967215,1.9999999999931368,1.9999999999933373
2004-07-30,0.6108491394027866,0.38915086059721343,7108.0558730599005,True,1.9999999999988636,1.9999999999973124,1.9999999999976097,2.0,2.0,2.0,1.9999999999962101,1.9999999999973601,1.9999999999979219,1.9999999999956308,2.0,2.0,1.9999999999960558,1.9999999999984015,1.9999999999982505,1.9999999999982279,2.0,1.9999999999973206,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999955131,2.0,1.9999999999975755,1.9999999999958569,1.9999999999959415
2004-08-27,0.6699040727510602,0.3300959272489397,7067.4481869599085,True,2.0,2.0,1.9999999999943643,2.0,2.0,2.0,1.9999999999992482,1.9999999999979539,2.0,1.9999999999970925,2.0,2.0,1.999999999998013,2.0,1.9999999999910176,1.9999999999995839,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999930702,2.0,2.0,1.9999999999964013,1.9999999999979874
2004-09-24,0.9999999999998971,1.028820012906439e-13,6879.1674200332,True,4.898693111660608e-15,2.022591862673539e-14,1.3617847967322334e-14,1.6819981741210952,1.9999999999996243,1.999999999999927,2.0480124489845613e-14,1.9633872299717327e-14,2.0174650160484534e-14,3.223383814925217e-14,5.384840896418938e-13,1.2191362381622e-13,1.906012651512413e-14,8.17125850031964e-14,1.750077404071107e-14,5.938310078940494e-15,2.304176315714382e-13,2.2350883237428016e-14,2.6933293978767757e-14,7.745854698881666e-16,4.185924576697721e-14,1.999999999999924,0.22753882600492253,1.9999999999995128,1.0499977812582423e-14,7.39153915278211e-14,2.1311763345607868e-14,1.999999999998986,1.2565796009760311e-14,2.0708437885688537e-14,2.7112475455256652e-14
2004-10-22,1.0975901563268552e-13,0.9999999999998903,6804.811668562509,True,1.142106934809061e-13,4.2747865374921323e-14,5.817073590316236e-14,2.1030211703837398e-14,0.09013169417857257,1.9999999999998215,4.6225166670537937e-14,7.497240449184689e-14,4.352051949583891e-14,6.960571208468943e-14,1.372044708527339,4.205777340963101e-14,8.183049779179472e-14,0.516118025595003,3.609123103825435e-14,6.90620838100546e-14,0.03955385867074686,5.3374208143976434e-14,3.951355074239844e-14,9.09571332965128e-14,4.5365406488894224e-14,1.9999999999998255,1.1956626552380996,7.16995132953165e-15,7.84716009051802e-14,4.509795728998377e-14,6.929172176085792e-14,3.546873545368821e-14,5.578989506191309e-14,6.0904838634485e-14,7.054215262489365e-14
2004-11-19,1.0,0.0,6831.501171813673,True,9.637554834671735e-14,0.0,0.0,2.0,0.0,1.142266825312498,0.0,0.0,0.0,0.0,0.8305550079437694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3697181717877993e-13,0.0,2.0,0.0,2.0,1.698708253663504e-14,5.879516238787762e-14,0.0,2.0,0.0,0.0,0.0
2004-12-17,0.9999999999997301,2.699315578224272e-13,6823.0379215773,True,3.123061869940638e-14,3.0998259460504285e-14,3.4314508051931095e-14,1.99999999999881,1.0498099648854069e-12,1.6070485184647065,3.399269224046181e-14,5.6153509635776475e-14,3.532435571274247e-14,4.287582473059754e-14,8.394867131033905e-13,1.6071533713233297e-13,4.543195013635555e-14,9.79549557822185e-13,4.728375589026841e-14,2.987440361885147e-14,2.901369275924562e-13,3.9919182340979e-14,7.271954991849941e-13,2.3106755971387172e-14,3.6071463323422873e-14,1.9999999999997984,1.8377066274108602,1.999999999998777,2.264128623504388e-14,2.915560025950107e-14,4.831347497597073e-14,1.9999999999981717,4.360504900438103e-14,4.255043274880635e-14,4.696250487184226e-14
2005-01-14,0.9999999999995624,4.377178756554698e-13,6869.972514977392,True,4.915129589147136e-14,4.248325858508168e-14,3.386281029087169e-14,1.9999999999980804,8.938858578988052e-13,0.09975759086019075,2.5119875470540224e-13,7.912758425367829e-14,7.179210925389271e-14,6.276518722434207e-14,0.5617380505955232,1.3131332452160327e-13,9.188079632342617e-14,1.944579180773722e-12,8.151193738768451e-14,4.4898767780216e-13,7.551004753811134e-13,8.315217086545809e-14,1.3781800212224626,0.7718882096958704,5.4099074973613386e-14,1.7195121479740156,1.9999999999980644,1.9999999999973732,3.2848897073550623e-14,6.262952704171713e-14,8.963976674912355e-14,1.9999999999965228,6.816543612440987e-14,7.27836833448298e-14,8.60151609518018e-14
2005-02-18,0.9999999999905995,9.400505246896054e-12,6918.233464961429,True,1.9574561061042675e-13,3.0322258592741034e-12,1.2294567134654465e-13,1.9999999999840254,5.418334097079191e-11,3.797628437693852e-11,1.0690435095386526e-11,4.1920382636585397e-13,1.5551993130507374e-12,4.1617693642767225e-12,1.9999999999846094,1.0086641971140126e-12,9.124552191950284e-13,6.823707522386091e-12,1.3766607729450856e-12,0.42416054531551334,3.5352576047788795e-12,1.3713756050575566e-12,1.6365028360795706,1.9999999999213092,1.848603807964074e-12,1.9999999999851272,1.9999999999662073,1.9999999999840157,3.4039047539231835e-12,7.074290251713631e-12,1.0691994377187184e-12,1.9999999999816727,2.9171960808672978e-12,1.4052080852242395e-12,6.667211488974787e-13
2005-03-18,1.0,0.0,6931.1728436996755,True,4.996870267042717e-13,0.0,8.402300484038375e-13,2.0,0.0,0.010067965714182177,0.0,7.91162728465086e-13,0.0,0.0,2.0,0.0,1.634093606034291e-14,0.0,0.0,2.8380563015582673e-13,0.0,0.0,1.5036713120988474,1.5398832360420052e-13,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.962656312499144e-13
2005-04-15,1.8376093985572464e-15,0.9999999999999981,6917.905049279073,True,3.0448807055494647e-15,1.4772490657921722e-15,5.632389940534239e-15,0.8862309182854198,1.4433510886778471,0.9602655844092481,0.7091028680304367,3.8709611119406805e-15,3.06512230452559e-16,3.266703338631249e-14,1.6971797602399528,3.33702355197536e-15,2.8467064492064216e-15,0.731538680370326,3.2432829970547444e-15,2.1008779254175716e-15,0.29593599071398247,1.9333512966910373e-15,1.58339421832922,2.5535809718343696e-15,3.685917831487192e-15,1.8652406386385216,0.60274048943377,0.29757656112984476,4.957659102183356e-16,2.9736498067008624e-15,3.242728647806294e-15,1.2831378644168775e-15,1.2296948858008212,3.0087968054508053e-15,3.110333709331507e-15
2005-05-20,0.0,1.0,6892.932893808467,True,2.0,5.924991856631526e-15,0.0,1.8139108936870116,0.29695993238413837,0.5164782200101058,1.8376881159735482e-14,0.0,0.0,4.9280313361728735e-14,1.4386103385967783,0.0,0.0,0.4439894276649394,0.0,0.0,0.545258087603452,0.0,2.0,0.9689621624285741,1.9654824538752302e-14,2.0,1.7839084996676515,2.0610568835675416e-14,5.458630526413205e-15,0.0,0.0,0.0,1.2423053114686016,0.0,0.0
2005-06-17,0.0,1.0,6797.743814903394,True,0.0,0.0,0.0,2.0,1.209556779928226,1.135501112103289e-15,0.0,0.0,0.0,0.30930680468796984,1.0860948060442484,0.0,0.0,0.7955569520869273,0.0,0.0,0.14461129130488648,0.0,2.0,0.0,0.0,2.0,1.7520442635784337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-15,0.0,1.0,6795.265322687077,True,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.599363035537969e-15,0.0,0.0,0.6853335944363907,0.0,0.0,0.1536420104094528,0.0,2.0,0.0,0.0,2.0,1.9378425570206157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-12,2.8342647796091635e-13,0.9999999999997166,6762.552869813407,True,1.993902167597772e-14,7.584476136634076e-14,7.54648775768251e-14,1.9999999999994802,1.9999999999996065,1.945394077256819e-14,1.6475983413082291e-13,8.422075424178281e-14,4.8513353327944336e-14,0.5814609746176301,3.8531455205432496e-13,8.078100496184494e-14,5.048940907459349e-14,1.1716396913251457,8.257441281707558e-14,6.264961126589994e-14,0.3821760147808251,3.870940357071689e-14,1.114449351749181,8.392901083693716e-14,6.780241546207543e-14,1.8708840334890589,1.1272928156915105,5.413659220486735e-14,8.750871561415347e-14,6.023554862666512e-14,6.564106788108507e-14,9.599999561473344e-14,2.4288500188312775e-14,7.474278639837278e-14,6.676517627410927e-14
2005-09-09,5.902638667458649e-14,0.9999999999999409,6755.579154760955,True,0.021487792254190813,4.478203242257877e-14,5.614514106348091e-14,1.9999999999998987,1.6753295984698484,8.717540266675675e-16,3.967884370365593e-14,5.861320680173083e-14,2.94494743668577e-14,0.5456352763871857,0.0,5.780781577692572e-14,3.0294724106120495e-14,0.9594918170463163,5.903890827613193e-14,3.7371383520786216e-14,0.39462052914183937,3.5369278806273453e-14,1.9999999999997362,5.961555200987306e-14,3.537782741816459e-14,1.999999999999911,0.9753952855620792,3.608973838433821e-14,6.539034165083518e-14,5.882137611454585e-14,3.946876104420482e-14,5.6048643681983874e-14,1.7124356955647055e-14,5.841385585678839e-14,3.5507613559999494e-14
2005-10-14,1.1407909339256677e-14,0.9999999999999886,6757.687397657205,True,9.766129486184381e-15,0.0,1.720538804244743e-15,1.9999999999999887,1.5129232909316594,3.0357192056053802e-15,1.840441899712009e-15,2.863180432755547e-15,1.274199451687709e-15,1.0239917661407292,3.2853014182045673e-15,5.350811295257113e-15,3.3302690173335718e-15,1.0620680623571204,8.39897896996941e-15,1.6062627936399435e-15,0.7050356800363387,3.205888992319194e-15,1.1527016474060805,4.102836342817325e-15,2.825460960750676e-15,1.9999999999999807,0.4466857882541267,7.587713073198958e-16,3.986414990697518e-15,6.099731253536666e-15,6.375672323919734e-15,5.051141498608489e-15,2.2928630685569476e-15,4.0718758444192155e-15,4.469652925578557e-15
